scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
congested,fifo,42,33,5,0,0,19,0,0.0,68,ProcessA,5
congested,fifo,42,34,4,0,0,21,0,0.0,68,ProcessA,4
congested,fifo,42,35,5,0,0,22,0,0.0,68,ProcessA,5
congested,fifo,42,36,5,0,0,21,0,0.0,72,ProcessA,5
congested,fifo,42,37,6,0,0,23,0,0.0,72,ProcessA,6
congested,fifo,42,38,5,0,0,22,0,0.0,76,ProcessA,5
congested,fifo,42,39,6,0,0,22,0,0.0,76,ProcessA,6
congested,fifo,42,40,6,0,0,21,0,0.0,80,ProcessA,6
congested,fifo,42,41,6,0,0,22,0,0.0,80,ProcessA,6
congested,fifo,42,42,5,0,0,21,0,0.0,86,ProcessA,5
congested,fifo,42,43,6,0,0,21,0,0.0,86,ProcessA,6
congested,fifo,42,44,6,0,0,21,0,0.0,90,ProcessA,6
congested,fifo,42,45,6,0,0,22,0,0.0,90,ProcessA,6
congested,fifo,42,46,5,0,0,22,0,0.0,90,ProcessA,5
congested,fifo,42,47,6,0,0,22,0,0.0,90,ProcessA,6
congested,fifo,42,48,6,0,0,20,0,0.0,98,ProcessA,6
congested,fifo,42,49,6,0,0,21,0,0.0,98,ProcessA,6
congested,fifo,42,50,5,1,0,22,0,0.0,98,ProcessA,5
congested,fifo,42,51,5,0,0,21,0,0.0,104,ProcessA,5
congested,fifo,42,52,5,0,0,21,0,0.0,104,ProcessA,5
congested,fifo,42,53,6,0,0,22,0,0.0,104,ProcessA,6
congested,fifo,42,54,5,0,0,22,0,0.0,108,ProcessA,5
congested,fifo,42,55,5,0,0,22,0,0.0,108,ProcessA,5
congested,fifo,42,56,6,0,0,22,0,0.0,108,ProcessA,6
congested,fifo,42,57,7,0,0,22,0,0.0,112,ProcessA,7
congested,fifo,42,58,6,0,0,21,0,0.0,114,ProcessA,6
congested,fifo,42,59,6,0,0,21,0,0.0,114,ProcessA,6
congested,fifo,42,60,7,0,0,21,0,0.0,114,ProcessA,7
congested,fifo,42,61,7,0,0,20,0,0.0,120,ProcessA,7
congested,fifo,42,62,6,0,0,20,0,0.0,120,ProcessA,6
congested,fifo,42,63,6,0,0,21,0,0.0,120,ProcessA,6
congested,fifo,42,64,7,0,0,20,0,0.0,128,ProcessA,7
congested,fifo,42,65,7,0,0,20,0,0.0,132,ProcessA,7
congested,fifo,42,66,6,0,0,21,0,0.0,132,ProcessA,6
congested,fifo,42,67,6,0,0,21,0,0.0,132,ProcessA,6
congested,fifo,42,68,7,0,0,21,0,0.0,132,ProcessA,7
congested,fifo,42,69,7,0,0,21,0,0.0,134,ProcessA,7
congested,fifo,42,70,6,0,0,21,0,0.0,134,ProcessA,6
congested,fifo,42,71,7,0,0,21,0,0.0,134,ProcessA,7
congested,fifo,42,72,7,0,0,19,0,0.0,144,ProcessA,7
congested,fifo,42,73,7,0,0,20,0,0.0,144,ProcessA,7
congested,fifo,42,74,6,0,0,21,0,0.0,144,ProcessA,6
congested,fifo,42,75,7,0,0,21,0,0.0,144,ProcessA,7
congested,fifo,42,76,7,0,0,20,0,0.0,146,ProcessA,7
congested,fifo,42,77,8,0,0,21,0,0.0,146,ProcessA,8
congested,fifo,42,78,7,0,0,20,0,0.0,150,ProcessA,7
congested,fifo,42,79,7,0,0,19,0,0.0,152,ProcessA,7
congested,fifo,42,80,7,0,0,19,0,0.0,152,ProcessA,7
congested,fifo,42,81,8,0,0,21,0,0.0,152,ProcessA,8
congested,fifo,42,82,7,0,0,19,0,0.0,164,ProcessA,7
congested,fifo,42,83,7,0,0,19,0,0.0,164,ProcessA,7
congested,fifo,42,84,7,0,0,20,0,0.0,164,ProcessA,7
congested,fifo,42,85,8,0,0,21,0,0.0,164,ProcessA,8
congested,fifo,42,86,7,0,0,20,0,0.0,166,ProcessA,7
congested,fifo,42,87,7,0,0,20,0,0.0,166,ProcessA,7
congested,fifo,42,88,7,0,0,20,0,0.0,166,ProcessA,7
congested,fifo,42,89,8,0,0,20,0,0.0,170,ProcessA,8
congested,fifo,42,90,7,0,0,19,0,0.0,176,ProcessA,7
congested,fifo,42,91,7,0,0,20,0,0.0,176,ProcessA,7
congested,fifo,42,92,7,0,0,20,0,0.0,176,ProcessA,7
congested,fifo,42,93,7,0,0,20,0,0.0,180,ProcessA,7
congested,fifo,42,94,6,0,0,20,0,0.0,180,ProcessA,6
congested,fifo,42,95,6,0,0,21,1,0.010416666666666666,180,ProcessA,6
congested,fifo,42,96,6,0,0,20,1,0.010309278350515464,188,ProcessA,6
congested,fifo,42,97,6,0,0,20,1,0.01020408163265306,190,ProcessA,6
congested,fifo,42,98,5,0,0,20,1,0.010101010101010102,190,ProcessA,5
congested,fifo,42,99,5,0,0,21,1,0.01,190,ProcessA,5
