scenario,policy_name,seed,step,queue_A,queue_B,queue_C,pending_tasks,num_jobs_completed,throughput,total_agv_distance,bottleneck_station,bottleneck_queue_length
basic,fifo,42,80,0,0,0,2,5,0.06172839506172839,138,ProcessA,0
basic,fifo,42,81,0,0,0,3,5,0.06097560975609756,138,ProcessA,0
basic,fifo,42,82,0,0,0,2,6,0.07228915662650602,140,ProcessA,0
basic,fifo,42,83,0,0,0,1,6,0.07142857142857142,144,ProcessA,0
basic,fifo,42,84,0,0,0,2,7,0.08235294117647059,144,ProcessA,0
basic,fifo,42,85,0,0,0,1,7,0.08139534883720931,150,ProcessA,0
basic,fifo,42,86,0,0,0,1,8,0.09195402298850575,150,ProcessA,0
basic,fifo,42,87,0,0,0,0,8,0.09090909090909091,154,ProcessA,0
basic,fifo,42,88,0,0,0,0,8,0.0898876404494382,154,ProcessA,0
basic,fifo,42,89,0,0,0,0,8,0.08888888888888889,154,ProcessA,0
basic,fifo,42,90,0,0,0,0,9,0.0989010989010989,154,ProcessA,0
basic,fifo,42,91,0,0,0,0,9,0.09782608695652174,154,ProcessA,0
basic,fifo,42,92,0,0,0,0,9,0.0967741935483871,154,ProcessA,0
basic,fifo,42,93,0,0,0,1,9,0.09574468085106383,154,ProcessA,0
basic,fifo,42,94,0,0,0,0,9,0.09473684210526316,156,ProcessA,0
basic,fifo,42,95,0,0,0,0,9,0.09375,156,ProcessA,0
basic,fifo,42,96,0,0,0,0,10,0.10309278350515463,156,ProcessA,0
basic,fifo,42,97,0,0,0,0,10,0.10204081632653061,156,ProcessA,0
basic,fifo,42,98,0,0,0,0,10,0.10101010101010101,156,ProcessA,0
basic,fifo,42,99,0,0,0,0,10,0.1,156,ProcessA,0
